row,Period,Năm,Tháng,BU,GEO,Province2,Product,Brand Lv1,Brand Lv2,Price Class,Qty,Revenue
182353,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,10M - 12M,4,42387878
182354,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,12M - 14M,10,123668744
182355,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,16M - 20M,3,47700000
182356,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,8M - 10M,6,52401645
182357,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,12M - 14M,6,71325000
182358,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,14M - 16M,1,14281818
182359,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,16M - 20M,6,95400000
182360,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,20M - 25M,4,87236364
182361,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,8M - 10M,12,105163636
182362,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,10M - 12M,1,10900000
182363,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,12M - 14M,2,24541818
182364,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,16M - 20M,4,68145454
182365,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,8M - 10M,21,181290894
182366,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,<8M,4,24351516
182367,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,>25M,3,70200000
182368,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,10M - 12M,5,51645455
182369,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,12M - 14M,6,72306818
182370,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,14M - 16M,4,53709090
182371,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,20M - 25M,2,38163636
182372,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Acer,Acer,8M - 10M,6,52532232
182373,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,12M - 14M,9,108654546
182374,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,14M - 16M,6,79690908
182375,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,8M - 10M,6,53588174
182376,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,<8M,4,24800000
182377,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,>25M,9,218781819
182378,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,10M - 12M,20,203475324
182379,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,12M - 14M,6,72490910
182380,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,14M - 16M,6,84490908
182381,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,16M - 20M,21,367309092
182382,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,20M - 25M,4,80266666
182383,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,8M - 10M,2,17170258
182384,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,>25M,4,97236364
182385,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,12M - 14M,6,74672727
182386,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,16M - 20M,4,63600000
182387,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,8M - 10M,15,131454546
182388,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,10M - 12M,6,69785454
182389,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,12M - 14M,8,96654544
182390,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,16M - 20M,9,149918181
182391,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,8M - 10M,4,36327272
182392,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Apple,Apple,>25M,6,195553246
182393,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Apple,Apple,16M - 20M,14,226662122
182394,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Apple,Apple,>25M,16,518675040
182395,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Apple,Apple,16M - 20M,6,99735273
182396,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Apple,Apple,>25M,2,50890909
182397,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Apple,Apple,16M - 20M,4,75791090
182398,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Apple,Apple,>25M,4,105187878
182399,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Apple,Apple,16M - 20M,9,154611819
182400,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Apple,Apple,>25M,16,494192208
182401,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Apple,Apple,16M - 20M,16,261587070
182402,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Apple,Apple,>25M,9,255886365
182403,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Apple,Apple,16M - 20M,12,192618183
182404,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Apple,Apple,>25M,224,7225351556
182405,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Apple,Apple,16M - 20M,153,2477534058
182406,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Apple,Apple,20M - 25M,6,125018181
182407,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Apple,Apple,>25M,12,404268162
182408,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Apple,Apple,16M - 20M,42,686495324
182409,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Apple,Apple,16M - 20M,8,129381820
182410,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Apple,Apple,>25M,2,63900000
182411,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Apple,Apple,16M - 20M,4,63345454
182412,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Apple,Apple,16M - 20M,4,64327272
182413,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Apple,Apple,>25M,2,79981818
182414,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Apple,Apple,16M - 20M,3,47972727
182415,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Apple,Apple,>25M,3,76336365
182416,2021-03,2021,3,An Phat PC,Miền Bắc 1,Lai chau,Laptop,Apple,Apple,>25M,6,148145454
182417,2021-03,2021,3,An Phat PC,Miền Bắc 1,Lang Son,Laptop,Apple,Apple,16M - 20M,6,99300000
182418,2021-03,2021,3,An Phat PC,Miền Bắc 1,Quang Ninh,Laptop,Apple,Apple,>25M,4,99272728
182419,2021-03,2021,3,An Phat PC,Miền Bắc 1,Quang Ninh,Laptop,Apple,Apple,16M - 20M,6,95945454
182420,2021-03,2021,3,An Phat PC,Miền Bắc 1,Son La,Laptop,Apple,Apple,>25M,8,232654544
182421,2021-03,2021,3,An Phat PC,Miền Bắc 1,Thai Nguyen,Laptop,Apple,Apple,>25M,2,65266667
182422,2021-03,2021,3,An Phat PC,Miền Bắc 1,Thai Nguyen,Laptop,Apple,Apple,16M - 20M,8,129381820
182423,2021-03,2021,3,An Phat PC,Miền Bắc 1,Vinh Phuc,Laptop,Apple,Apple,>25M,4,116327272
182424,2021-03,2021,3,An Phat PC,Miền Bắc 1,Vinh Phuc,Laptop,Apple,Apple,16M - 20M,4,64448484
182425,2021-03,2021,3,An Phat PC,Miền Bắc 1,Yen Bai,Laptop,Apple,Apple,>25M,8,247200000
182426,2021-03,2021,3,An Phat PC,Miền Bắc 1,Yen Bai,Laptop,Apple,Apple,16M - 20M,2,32345454
182427,2021-03,2021,3,An Phat PC,Miền Bắc 2,Hai Duong,Laptop,Apple,Apple,>25M,1,39990909
182428,2021-03,2021,3,An Phat PC,Miền Bắc 2,Hai Duong,Laptop,Apple,Apple,16M - 20M,6,97036365
182429,2021-03,2021,3,An Phat PC,Miền Bắc 2,Ha Nam,Laptop,Apple,Apple,16M - 20M,9,140400000
182430,2021-03,2021,3,An Phat PC,Miền Bắc 2,Hai Phong,Laptop,Apple,Apple,>25M,8,232654544
182431,2021-03,2021,3,An Phat PC,Miền Bắc 2,Ha Tinh,Laptop,Apple,Apple,>25M,6,176127273
182432,2021-03,2021,3,An Phat PC,Miền Bắc 2,Hung Yen,Laptop,Apple,Apple,>25M,4,101781818
182433,2021-03,2021,3,An Phat PC,Miền Bắc 2,Hung Yen,Laptop,Apple,Apple,16M - 20M,4,64690910
182434,2021-03,2021,3,An Phat PC,Miền Bắc 2,Nghe An,Laptop,Apple,Apple,>25M,2,67986364
182435,2021-03,2021,3,An Phat PC,Miền Bắc 2,Nghe An,Laptop,Apple,Apple,16M - 20M,9,144327273
182436,2021-03,2021,3,An Phat PC,Miền Bắc 2,Nam Dinh,Laptop,Apple,Apple,>25M,6,210695454
182437,2021-03,2021,3,An Phat PC,Miền Bắc 2,Nam Dinh,Laptop,Apple,Apple,16M - 20M,9,143918181
182438,2021-03,2021,3,An Phat PC,Miền Bắc 2,Quang Binh,Laptop,Apple,Apple,16M - 20M,6,95945454
182439,2021-03,2021,3,An Phat PC,Miền Bắc 2,Quang Tri,Laptop,Apple,Apple,16M - 20M,4,76036364
182440,2021-03,2021,3,An Phat PC,Miền Bắc 2,Thanh Hoa,Laptop,Apple,Apple,16M - 20M,4,64206060
182441,2021-03,2021,3,An Phat PC,Miền Trung,Binh Dinh,Laptop,Apple,Apple,>25M,6,175036365
182442,2021-03,2021,3,An Phat PC,Miền Trung,Da Nang,Laptop,Apple,Apple,>25M,24,863251948
182443,2021-03,2021,3,An Phat PC,Miền Trung,Da Nang,Laptop,Apple,Apple,16M - 20M,12,192981818
182444,2021-03,2021,3,An Phat PC,Miền Trung,Dak Nong,Laptop,Apple,Apple,>25M,6,151309092
182445,2021-03,2021,3,An Phat PC,Miền Trung,Dak Nong,Laptop,Apple,Apple,16M - 20M,3,48054546
182446,2021-03,2021,3,An Phat PC,Miền Trung,Gia Lai,Laptop,Apple,Apple,>25M,6,149945454
182447,2021-03,2021,3,An Phat PC,Miền Trung,Gia Lai,Laptop,Apple,Apple,16M - 20M,3,47972727
182448,2021-03,2021,3,An Phat PC,Miền Trung,Khanh Hoa,Laptop,Apple,Apple,>25M,4,159963636
182449,2021-03,2021,3,An Phat PC,Miền Trung,Khanh Hoa,Laptop,Apple,Apple,16M - 20M,4,66693091
182450,2021-03,2021,3,An Phat PC,Miền Trung,Lam Dong,Laptop,Apple,Apple,>25M,5,156306818
182451,2021-03,2021,3,An Phat PC,Miền Trung,Lam Dong,Laptop,Apple,Apple,16M - 20M,8,128654546
182452,2021-03,2021,3,An Phat PC,Miền Trung,Ninh Thuan,Laptop,Apple,Apple,>25M,4,134509090
182453,2021-03,2021,3,An Phat PC,Miền Trung,Ninh Thuan,Laptop,Apple,Apple,16M - 20M,3,51790908
182454,2021-03,2021,3,An Phat PC,Miền Trung,Quang Ngai,Laptop,Apple,Apple,16M - 20M,6,106112727
182455,2021-03,2021,3,An Phat PC,Miền Trung,Quang Nam,Laptop,Apple,Apple,>25M,1,25218182
182456,2021-03,2021,3,An Phat PC,Miền Trung,Quang Nam,Laptop,Apple,Apple,16M - 20M,1,15745455
182457,2021-03,2021,3,An Phat PC,Miền Trung,Hue,Laptop,Apple,Apple,16M - 20M,4,64109091
182458,2021-03,2021,3,An Phat PC,Tây Nam Bộ,An Giang,Laptop,Apple,Apple,>25M,4,98709090
182459,2021-03,2021,3,An Phat PC,Tây Nam Bộ,An Giang,Laptop,Apple,Apple,16M - 20M,6,97036365
182460,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,>25M,4,116690908
182461,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,16M - 20M,6,95945454
182462,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Ben Tre,Laptop,Apple,Apple,16M - 20M,4,68389090
182463,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,>25M,2,50890910
182464,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,16M - 20M,8,128896970
182465,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,>25M,18,583074546
182466,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,16M - 20M,21,341847024
182467,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Dong Thap,Laptop,Apple,Apple,16M - 20M,4,63963636
182468,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Hau Giang,Laptop,Apple,Apple,16M - 20M,4,63600000
182469,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Apple,Apple,>25M,4,159963636
182470,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Kien Giang,Laptop,Apple,Apple,16M - 20M,4,65054545
182471,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Apple,Apple,>25M,8,260315152
182472,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Long An,Laptop,Apple,Apple,16M - 20M,6,96002479
182473,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Soc Trang,Laptop,Apple,Apple,16M - 20M,9,149645454
182474,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Apple,Apple,>25M,6,181945454
182475,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tien Giang,Laptop,Apple,Apple,16M - 20M,6,96961364
182476,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Apple,Apple,>25M,8,247200000
182477,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Tra Vinh,Laptop,Apple,Apple,16M - 20M,9,145009092
182478,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Apple,Apple,>25M,2,54072727
182479,2021-03,2021,3,An Phat PC,Tây Nam Bộ,Vinh Long,Laptop,Apple,Apple,16M - 20M,4,63867532
182480,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,<8M,7,45456567
182481,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,10M - 12M,15,159193779
182482,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,12M - 14M,28,347518180
182483,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,14M - 16M,21,292623864
182484,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,16M - 20M,3,51374380
182485,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,20M - 25M,4,81444156
182486,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Asus,Asus,8M - 10M,12,95368590
182487,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,<8M,7,44232191
182488,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,>25M,2,52709090
182489,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,10M - 12M,56,588148700
182490,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,12M - 14M,20,245113636
182491,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,14M - 16M,4,54054545
182492,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,16M - 20M,12,207101298
182493,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,20M - 25M,30,611876034
182494,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Duong,Laptop,Asus,Asus,8M - 10M,8,65082416
182495,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,<8M,18,113236364
182496,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,>25M,6,154109463
182497,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,10M - 12M,21,220181817
182498,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,12M - 14M,21,255049092
182499,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,14M - 16M,16,226472728
182500,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,16M - 20M,9,149236365
182501,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,20M - 25M,6,121119009
182502,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Phuoc,Laptop,Asus,Asus,8M - 10M,6,48490908
182503,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,<8M,6,37784416
182504,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,>25M,3,112245455
182505,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,10M - 12M,9,92884092
182506,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,12M - 14M,8,96216856
182507,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,14M - 16M,12,167870004
182508,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,16M - 20M,3,50863636
182509,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,20M - 25M,4,79963636
182510,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Binh Thuan,Laptop,Asus,Asus,8M - 10M,6,54883635
182511,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,<8M,48,304244568
182512,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,>25M,1,25900000
182513,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,10M - 12M,84,882646152
182514,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,12M - 14M,8,97399061
182515,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,14M - 16M,20,274620232
182516,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,16M - 20M,20,337969340
182517,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,20M - 25M,12,251033184
182518,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Dong Nai,Laptop,Asus,Asus,8M - 10M,18,142454880
182519,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,<8M,2,12709091
182520,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,>25M,4,103600000
182521,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,10M - 12M,24,249445456
182522,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,12M - 14M,4,49781818
182523,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,14M - 16M,6,79718182
182524,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,16M - 20M,10,180490910
182525,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,20M - 25M,2,43345455
182526,2021-03,2021,3,An Phat PC,Đông Nam Bộ,Tay Ninh,Laptop,Asus,Asus,8M - 10M,9,74427273
182527,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,<8M,106,673451710
182528,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,>25M,4,145593535
182529,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,10M - 12M,170,1787907150
182530,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,12M - 14M,84,1024746810
182531,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,14M - 16M,273,3797219019
182532,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,16M - 20M,70,1196344190
182533,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,20M - 25M,48,983850597
182534,2021-03,2021,3,An Phat PC,HCM,Ho Chi Minh,Laptop,Asus,Asus,8M - 10M,12,99023544
182535,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,<8M,39,245533903
182536,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,>25M,12,304981820
182537,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,10M - 12M,144,1495718181
182538,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,12M - 14M,96,1099728604
182539,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,14M - 16M,96,1331319645
182540,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,16M - 20M,40,655805196
182541,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,20M - 25M,24,495677924
182542,2021-03,2021,3,An Phat PC,HN,Ha Noi,Laptop,Asus,Asus,8M - 10M,60,486183724
182543,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Asus,Asus,<8M,6,39897272
182544,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Asus,Asus,12M - 14M,4,49600000
182545,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Asus,Asus,16M - 20M,2,35709091
182546,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Asus,Asus,20M - 25M,4,74509090
182547,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Giang,Laptop,Asus,Asus,8M - 10M,4,32327272
182548,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Kan,Laptop,Asus,Asus,<8M,4,24900000
182549,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Kan,Laptop,Asus,Asus,14M - 16M,3,39790908
182550,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,<8M,10,63431818
182551,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,10M - 12M,14,148357576
182552,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,12M - 14M,9,111463635
182553,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,14M - 16M,12,163511688
182554,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,16M - 20M,6,146170365
182555,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,20M - 25M,6,109554546
182556,2021-03,2021,3,An Phat PC,Miền Bắc 1,Bac Ninh,Laptop,Asus,Asus,8M - 10M,6,47963636
182557,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,<8M,12,74724732
182558,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,>25M,4,105418182
182559,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,10M - 12M,7,73754545
182560,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,12M - 14M,1,12354545
182561,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,14M - 16M,8,111018182
182562,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,16M - 20M,2,31072728
182563,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,20M - 25M,4,78145454
182564,2021-03,2021,3,An Phat PC,Miền Bắc 1,Cao Bang,Laptop,Asus,Asus,8M - 10M,4,32327272
182565,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Asus,Asus,<8M,6,37815650
182566,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Asus,Asus,10M - 12M,2,20458161
182567,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Asus,Asus,12M - 14M,6,74818182
182568,2021-03,2021,3,An Phat PC,Miền Bắc 1,Dien Bien,Laptop,Asus,Asus,14M - 16M,4,55357576
182569,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Asus,Asus,<8M,6,37990910
182570,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Asus,Asus,10M - 12M,9,94009092
182571,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Asus,Asus,12M - 14M,3,36518182
182572,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Asus,Asus,14M - 16M,9,121554546
182573,2021-03,2021,3,An Phat PC,Miền Bắc 1,Ha Giang,Laptop,Asus,Asus,8M - 10M,6,48127272
182574,2021-03,2021,3,An Phat PC,Miền Bắc 1,Hoa Binh,Laptop,Asus,Asus,<8M,2,12536364
182575,2021-03,2021,3,An Phat PC,Miền Bắc 1,Hoa Binh,Laptop,Asus,Asus,10M - 12M,1,10354545
